family,size,lr,beta,dpo_step,elapsed_time_sec,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO
qwen3,4b,2e-06,0.02,400,1385.9,69.53924914675767,37.37373737373738,85.59514783927217,79.01812387970524,79.16213275299239,64.43352745750171,76.89541527591236,76.26666666666667,85.19736842105263,35.87220881967513,1133.964403383491
qwen3,4b,2e-06,0.02,600,2078.8,70.73378839590444,37.37373737373738,82.71417740712661,79.38657637920733,78.83569096844396,65.45676465749474,77.27136220783078,74.23333333333333,81.81818181818183,35.76523370488985,1160.590024175889
qwen3,4b,2e-06,0.02,800,2771.8,70.64846416382252,38.38383838383838,84.76118271417741,79.46624178450507,79.21653971708379,66.31269322318002,75.48033661795148,67.1,75.16129032258064,33.99756333230503,1116.013510176649
qwen3,4b,2e-06,0.02,1000,3464.7,70.73378839590444,38.38383838383838,83.47232752084913,79.33678550089624,79.4341675734494,66.25342083989017,75.08566160010992,60.06666666666666,73.05194805194806,31.01720898305556,1069.9533638924029
qwen3,4b,2e-06,0.02,1200,4157.7,70.22184300341297,39.8989898989899,83.47232752084913,79.27703644692292,79.27094668117519,66.04027919244747,74.56858912130923,66.36666666666667,77.48344370860927,34.63557041295498,1071.5782898592563
qwen3,4b,2e-06,0.02,1400,4850.6,70.73378839590444,37.37373737373738,79.37831690674754,79.09778928500299,78.89009793253537,67.11675483644393,72.72636604210162,60.23333333333333,70.33333333333334,33.2266864860342,964.1385232832512
qwen3,4b,2e-06,0.02,1600,5543.5,70.90443686006826,38.88888888888889,86.65655799848369,79.13762198765187,79.27094668117519,66.71570196864916,73.00612375164563,62.6,73.7012987012987,35.4827754495636,1059.6883443890424
qwen3,4b,2e-06,0.02,1800,6236.5,70.4778156996587,38.38383838383838,87.26307808946171,79.25712009559848,79.4885745375408,66.52157839565585,72.90245437660961,62.0,75.32467532467533,34.0140742290394,999.3129382938952
qwen3,4b,2e-06,0.02,2000,6929.4,70.64846416382252,37.37373737373738,86.9598180439727,79.17745469030073,79.379760609358,66.64749434535113,72.79130484891199,61.16666666666666,73.05194805194806,34.32265569967248,1009.374515817464
qwen3,4b,2e-06,0.02,2031,7036.8,70.64846416382252,37.87878787878788,86.2016679302502,79.29695279824736,79.379760609358,66.65678843325452,71.79838384375678,62.966666666666654,70.91503267973856,34.288916968152485,1047.5122512942382
qwen3,4b,2e-06,0.04,200,688.1,68.34470989761093,35.858585858585855,89.08263836239576,78.00238996215893,78.34602829162132,62.65436228163159,76.79673266931741,76.66666666666666,83.33333333333334,30.749953924397545,1171.564982200587
qwen3,4b,2e-06,0.04,400,1376.2,69.7952218430034,33.83838383838384,82.10765731614859,78.53017327225652,78.78128400435256,64.88031062650093,75.33294990624874,74.0,81.78807947019867,30.673688753047625,1149.5388440458632
qwen3,4b,2e-06,0.04,600,2064.3,70.39249146757679,36.36363636363637,79.52994692949204,78.57996415056762,78.72687704026116,65.63287532275048,75.2954937344025,71.33333333333333,78.1456953642384,30.66669742308671,1141.206515776462
qwen3,4b,2e-06,0.04,800,2752.4,70.64846416382252,35.858585858585855,78.99924184988627,78.66958773152759,78.94450489662677,65.98633208118446,71.85207471730564,62.73333333333333,74.18300653594771,26.45608063275248,1092.4254620828192
qwen3,4b,2e-06,0.04,1000,3440.5,70.05119453924915,38.88888888888889,77.33131159969673,78.47042421828321,79.05331882480957,65.70858268917527,76.47325762310669,61.73333333333333,75.81699346405229,25.40720712440785,1046.6478940714517
qwen3,4b,2e-06,0.04,1200,4128.6,70.13651877133105,38.88888888888889,80.0606520090978,78.42063333997211,79.32535364526659,64.60760720302112,76.01613718267531,67.6,77.45098039215686,27.671158713420464,1069.6853797095243
qwen3,4b,2e-06,0.04,1400,4816.7,70.39249146757679,37.87878787878788,81.57695223654284,78.48038239394542,78.99891186071817,65.23377397324457,76.07858260526514,61.86666666666666,72.22222222222221,25.622615214832173,1017.6786083372268
qwen3,4b,2e-06,0.04,1600,5504.8,70.30716723549489,38.38383838383838,82.03184230477635,78.29117705636327,79.32535364526659,65.4858122055669,73.62437222126181,59.53333333333333,73.35526315789474,23.906565105906168,1064.3692802599685
qwen3,4b,2e-06,0.04,1800,6193.0,70.39249146757679,36.36363636363637,83.47232752084913,78.53017327225652,79.32535364526659,64.90244575670928,74.64228247716059,64.19999999999999,75.49019607843137,26.422644374042005,1017.0151635289396
qwen3,4b,2e-06,0.04,2000,6881.1,70.13651877133105,38.38383838383838,83.77558756633815,78.49034056960765,79.21653971708379,64.82435667307568,72.91120892565061,60.266666666666666,71.47651006711409,23.751642664538384,1036.8583965445696
qwen3,4b,2e-06,0.04,2031,6987.7,69.96587030716724,37.87878787878788,83.47232752084913,78.47042421828321,78.99891186071817,64.94348457917275,73.35708143282046,60.43333333333333,73.37662337662337,24.073311661881185,1054.90542199178
qwen3,4b,2e-06,0.08,200,374.0,67.74744027303754,34.34343434343434,86.42911296436695,77.51443935471022,78.34602829162132,60.96171600821816,73.55815901807205,75.83333333333333,79.03225806451613,22.582515685506102,1132.1141214018776
qwen3,4b,2e-06,0.08,400,747.9,69.28327645051195,33.33333333333333,77.78620166793026,77.88289185421232,78.94450489662677,63.56180442489588,75.8799984042341,73.43333333333332,78.85906040268456,23.717009908343154,1079.7732010871557
qwen3,4b,2e-06,0.08,600,1121.9,69.88054607508532,36.86868686868687,70.88703563305533,78.10197171878112,78.89009793253537,65.07068020408674,74.43245034286804,65.16666666666666,74.01315789473685,21.523936939058498,1046.6955436929277
qwen3,4b,2e-06,0.08,800,1495.8,69.7098976109215,35.35353535353536,75.43593631539045,78.21151165106552,79.27094668117519,65.48082247739623,75.45534736720789,57.33333333333333,74.01315789473685,18.573630197624308,1047.8894940122211
qwen3,4b,2e-06,0.08,1000,1869.8,69.53924914675767,35.35353535353536,75.28430629264594,77.97251543517227,79.65179542981502,65.17276357725319,77.24260517648729,59.96666666666666,73.84105960264901,18.78519969336486,1041.228796335387
qwen3,4b,2e-06,0.08,1200,2243.7,69.6245733788396,35.858585858585855,75.2084912812737,77.92272455686118,79.16213275299239,64.61052138859988,74.43993049552964,61.36666666666667,70.3225806451613,22.495026667622493,1018.9247056047592
qwen3,4b,2e-06,0.08,1400,2617.7,69.7952218430034,35.35353535353536,73.69219105382867,77.92272455686118,79.4341675734494,65.81359928877666,73.88789522910322,57.86666666666666,67.64705882352942,21.019614175161824,1049.599282021146
qwen3,4b,2e-06,0.08,1600,2991.6,69.45392491467577,34.84848484848485,79.15087187263077,77.88289185421232,78.99891186071817,65.87525686452284,73.84168450821598,57.1,67.54966887417218,19.05020986390708,1021.263948822668
qwen3,4b,2e-06,0.08,1800,3365.6,69.19795221843003,35.858585858585855,80.13646702047005,78.00238996215893,78.99891186071817,65.67345898615899,75.00072031099704,60.93333333333334,70.19867549668875,20.00364143212333,1028.3505715343797
qwen3,4b,2e-06,0.08,2000,3739.5,69.19795221843003,34.84848484848485,75.5117513267627,77.86297550288786,78.94450489662677,65.79135177952934,74.81837081166859,,68.95424836601308,18.976403432546523,1062.4110708705243
qwen3,4b,2e-06,0.08,2031,3797.5,69.53924914675767,35.858585858585855,76.64897649734648,77.91276638119896,78.78128400435256,65.90377739497278,75.69266213646458,56.46666666666666,68.83116883116884,19.74376347036681,997.127713489713
qwen3,4b,4e-06,0.01,200,369.4,70.4778156996587,33.83838383838384,85.74677786201667,79.71519617606054,78.34602829162132,68.34777656579254,74.34252228531408,79.53333333333333,82.78145695364239,44.24347811517967,1192.2385840942577
qwen3,4b,4e-06,0.01,400,738.9,70.98976109215018,37.37373737373738,80.43972706595906,80.23302131049593,78.67247007616976,64.63595197805184,77.16769283279477,76.83333333333333,81.54362416107382,44.36436676543485,1128.9754192399453
qwen3,4b,4e-06,0.01,600,1108.3,71.41638225255973,35.35353535353536,81.80439727065959,81.09938259310894,78.45484221980414,67.10514425121829,71.74092518960802,70.26666666666665,79.47019867549669,42.40643710459139,1134.4568888922277
qwen3,4b,4e-06,0.01,800,1477.8,71.58703071672356,35.858585858585855,71.19029567854435,80.93009360685123,78.29162132752992,66.81274542730911,67.39201984068937,56.73333333333333,71.56862745098039,39.98168582548603,1084.6350563117217
qwen3,4b,4e-06,0.01,1000,1847.2,70.73378839590444,38.38383838383838,77.17968157695225,80.45210117506473,79.21653971708379,66.16878374617359,68.02650301200815,57.466666666666654,66.44295302013423,35.50623257364358,1059.230924131309
qwen3,4b,4e-06,0.01,1200,2216.7,70.39249146757679,40.4040404040404,65.80742987111448,80.62139016132245,79.5429815016322,67.08224635648826,66.89118206359127,58.39999999999999,67.76315789473685,40.73494464542418,1061.3920356000767
qwen3,4b,4e-06,0.01,1400,2586.1,69.96587030716724,38.38383838383838,73.54056103108415,80.64130651264688,79.379760609358,66.47238290541459,63.65011502812538,46.8,62.16216216216216,34.07553974962166,955.9254859548798
qwen3,4b,4e-06,0.01,1600,2955.5,69.88054607508532,37.87878787878788,72.40333586050039,80.88030272854013,79.10772578890098,67.06422774368173,69.66138734114374,58.39999999999999,74.50980392156863,37.64784819685468,1063.2731545708834
qwen3,4b,4e-06,0.01,1800,3325.0,69.7098976109215,37.87878787878788,75.73919636087946,80.83051185022903,79.16213275299239,67.21231476561675,65.83830902006676,56.766666666666666,73.02631578947368,36.91843476767684,1087.028448501099
qwen3,4b,4e-06,0.01,2000,3694.4,70.4778156996587,36.86868686868687,76.49734647460197,80.84047002589125,78.78128400435256,67.59116399375048,63.85368599759749,,64.14473684210526,33.68765312948497,1007.0099600499846
qwen3,4b,4e-06,0.01,2031,3751.7,70.05119453924915,38.88888888888889,76.72479150871872,80.84047002589125,78.61806311207835,67.76596192761674,63.76752572064345,52.03333333333333,60.526315789473685,32.73624748626652,993.3445493190804
qwen3,4b,4e-06,0.02,200,2913.7,69.88054607508532,35.35353535353536,81.12206216830933,78.9484166500697,78.61806311207835,64.8984103773289,71.93701600641853,75.5,81.61290322580645,37.82990439737047,1116.9609234222005
