family,size,lr,beta,dpo_step,elapsed_time_sec,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO,Z-Static,Z-Dynamic,Z-All,Z-Macro
llama,3b,4e-06,0.04,200,1421.6,54.94880546075085,25.75757575757576,48.369977255496586,78.10197171878112,77.20348204570186,42.929850669965184,71.54483437279751,66.9,84.64285714285714,1.502048866787108,796.5413723877525,0.635612772533617,0.6813153403494445,0.6522318881030089,0.6584640564415307
llama,3b,4e-06,0.04,400,2843.2,56.058020477815695,23.737373737373737,47.23275208491281,78.69946225851425,77.31229597388466,44.01143777087237,71.06898584644298,71.63333333333333,87.76978417266187,3.822521278594431,837.5899179449225,0.3915832045349634,0.6344946382497599,0.4799146349767076,0.5130389213923616
llama,3b,4e-06,0.04,600,4264.9,56.31399317406144,23.737373737373737,48.29416224412434,78.85879306910974,77.31229597388466,44.593212992469496,69.06563473805059,72.4,82.3943661971831,3.9459382018570426,841.9051683023974,0.254288625943204,0.436863561176702,0.3206795114826579,0.345576093559953
llama,3b,4e-06,0.04,800,5686.5,56.56996587030717,26.767676767676768,48.06671721000758,78.86875124477196,77.58433079434167,44.6638157939703,71.01152719229424,70.66666666666666,81.33802816901408,3.8504325099987,841.8817094998437,0.6863394310878569,0.1219221139215169,0.4810967703000969,0.4041307725046869
llama,3b,4e-06,0.04,1000,7108.1,56.655290102389074,27.27272727272727,47.536012130401815,79.00816570404302,77.31229597388466,44.72314667674784,69.84124345625162,73.43333333333332,84.89208633093526,3.168635952389728,838.1771262177926,0.4440791354280489,0.3710671639767433,0.4175293276275741,0.4075731497023961
llama,3b,4e-06,0.04,1200,8529.7,56.655290102389074,25.75757575757576,48.06671721000758,78.97829117705636,77.31229597388466,44.63510656424078,71.2975460666587,70.9,83.57664233576642,3.633281842691008,858.4881141269955,0.496319226232296,0.3747532634807132,0.4521134215953568,0.4355362448565046
llama,3b,4e-06,0.04,1400,9951.3,56.655290102389074,27.77777777777778,47.83927217589083,78.89862577175862,77.31229597388466,44.7602165958505,71.19138330740213,71.96666666666665,83.57142857142857,3.103817028230432,845.7462225037273,0.6317664127073904,0.2089431759360342,0.4780125084268972,0.4203547943217123
llama,3b,4e-06,0.04,1600,11373.0,56.22866894197952,26.262626262626267,48.21834723275209,78.9384584744075,77.36670293797606,44.772641367738245,72.1980456300394,70.03333333333333,84.78260869565217,3.525719034719077,858.6939861241851,0.5446029125421822,0.3404197946549533,0.4703545060377353,0.4425113535985677
llama,3b,4e-06,0.04,1800,12794.6,56.484641638225256,27.77777777777778,47.76345716451858,79.09778928500299,77.36670293797606,44.6959387784199,71.88831190131074,71.46666666666665,85.76642335766424,4.337648968318904,849.0328312337484,0.6433543152129355,0.4567156899999065,0.5754857242263797,0.550035002606421
llama,3b,4e-06,0.04,2000,14216.2,56.74061433447098,24.747474747474747,47.30856709628507,79.00816570404302,77.58433079434167,44.85255189952444,69.91244342788247,70.76666666666665,82.2463768115942,3.408922542751643,838.3188700281019,0.3443657575801901,0.1516533698807745,0.2742885256894936,0.2480095637304823
llama,3b,4e-06,0.04,2031,14436.5,56.655290102389074,26.262626262626267,48.59742228961335,79.00816570404302,77.47551686615887,44.70900097766612,70.67431082860145,70.3,79.22535211267606,3.966933922725093,842.4672947032238,0.6483141789201239,-0.0037664596929097,0.4111939466972025,0.322273859613607
llama,8b,1e-06,0.01,200,3730.0,54.69283276450512,24.747474747474747,76.64897649734648,77.57418840868353,76.16974972796517,49.4237485551409,81.40168087341587,69.06666666666666,80.20134228187919,33.44084832044831,1033.0817845335282,-0.3142474736118271,0.4369469736266953,-0.0410858564341825,0.0613497500074341
llama,8b,1e-06,0.01,400,7460.0,56.22866894197952,27.27272727272727,76.87642153146324,78.12188807010556,75.1904243743199,53.22217350473697,81.05072319224104,73.33333333333333,85.41666666666666,39.73241091970348,1074.040227513617,-0.3403509247100981,1.3586874646615614,0.2774812168795962,0.5091682699757316
llama,8b,1e-06,0.01,600,11190.0,55.54607508532423,29.29292929292929,74.67778620166793,78.14180442143,74.9183895538629,56.02435784453648,82.56321006041748,66.83333333333333,82.45033112582782,41.83289065768091,1026.079009747844,-0.3775452645351026,1.2067111059982472,0.1985479611133882,0.4145829207315722
llama,8b,1e-06,0.01,800,14920.1,56.14334470989761,28.28282828282828,76.80060652009098,78.33100975901215,75.35364526659413,56.77874031608388,82.86546363648452,47.4,77.89115646258503,36.38812151985562,960.5307723495564,-0.1242400169444978,0.6701389758685875,0.1646250713511695,0.2729494794620448
llama,8b,1e-06,0.01,1000,18650.1,56.8259385665529,27.27272727272727,75.9666413949962,78.45050786695877,74.9727965179543,57.41296801405361,81.2518007774926,38.03333333333333,76.05633802816901,36.283910750656894,869.8721716015604,-0.2882490678979169,0.3036378507761453,-0.0730174611073488,0.0076943914391142
llama,8b,1e-06,0.01,1200,22380.1,56.91126279863481,26.262626262626267,73.08567096285064,78.43059151563435,74.9727965179543,57.651083419070105,81.37170485423123,32.7,70.0,37.98839093713947,829.8712163447057,-0.5077869074318743,0.0546198005449799,-0.3032753772584727,-0.2265835534434471
llama,8b,1e-06,0.01,1400,26110.1,57.08191126279864,26.767676767676768,72.25170583775588,78.5700059749054,75.1904243743199,58.11686206836939,80.35379459833243,25.03333333333333,60.83916083916085,36.6538938599604,799.1687110556195,-0.4942329674994231,-0.2913291596524492,-0.420449764645978,-0.3927810635759362
llama,8b,1e-06,0.01,1600,29840.1,57.5938566552901,26.767676767676768,74.52615617892343,78.54013144791874,75.1904243743199,58.40837122109739,81.77136664051383,22.366666666666667,60.0,35.79039629983235,793.3065780793434,-0.2985307826949312,-0.0709621098002888,-0.2157785380059703,-0.18474644624761
llama,8b,1e-06,0.01,1800,33570.1,57.25255972696246,26.767676767676768,73.38893100833965,78.57996415056762,74.8639825897715,58.43820764143166,80.26137315655794,23.866666666666664,66.19718309859155,36.39200012991375,802.7000981861391,-0.3320391112378176,-0.2493486257904485,-0.3019698438024107,-0.2906938685141331
llama,8b,1e-06,0.01,2000,37300.2,57.5938566552901,25.75757575757576,73.1614859742229,78.6297550288787,75.1360174102285,58.5022934002486,81.66271049703676,23.666666666666664,62.58503401360544,34.52282567229726,771.5017828934872,-0.3483390722248445,-0.2782784520514864,-0.3228624830708961,-0.3133087621381655
llama,8b,1e-06,0.01,2031,37878.3,57.25255972696246,25.252525252525253,74.37452615617892,78.60983867755427,74.8639825897715,58.53764445294125,81.26554209497468,21.7,64.52702702702703,35.517804002458654,783.0521027162197,-0.3631911768111151,-0.2056112814935648,-0.3058893966956422,-0.28440122915234
llama,8b,1e-06,0.02,200,3740.2,54.69283276450512,23.232323232323232,75.8150113722517,77.56423023302132,76.22415669205658,48.83358167793481,81.49160893096983,71.03333333333333,78.81944444444444,29.941709478340016,1034.7904879013672,-0.4993285866882413,0.3126036627070302,-0.2040804959990517,-0.0933624619906055
llama,8b,1e-06,0.02,400,7480.3,55.631399317406135,26.262626262626267,77.48294162244125,77.88289185421232,75.29923830250273,52.195537799328186,80.85213899120998,69.73333333333333,80.13245033112582,32.63422294921504,1025.0042863554445,-0.6141994265080638,0.3760341278367851,-0.2541144976553914,-0.1190826493356393
llama,8b,1e-06,0.02,600,11220.5,55.54607508532423,28.78787878787879,78.31690674753601,78.01234813782115,75.35364526659413,54.13234088322518,83.4911922587623,66.8,78.76712328767124,32.24098296835003,1011.844709442278,-0.2015331527864714,0.5826469283424989,0.0836232403513359,0.1905568877780137
llama,8b,1e-06,0.02,800,14960.7,55.631399317406135,26.262626262626267,77.8620166793025,78.2513443537144,75.0816104461371,54.98360695428053,84.46289179377385,65.5,85.51724137931035,32.08077552836631,966.9823783034352,-0.4257362661233771,1.027795318842728,0.1028206738642974,0.3010295263596754
llama,8b,1e-06,0.02,1000,18700.8,56.058020477815695,25.252525252525253,76.80060652009098,78.40071698864767,75.73449401523395,54.99777856372561,83.16771721255158,64.36666666666666,79.3918918918919,31.05351975676468,967.3772018478634,-0.3719220594348383,1.0131445916101325,0.131738540945151,0.3206112660876471
llama,8b,1e-06,0.02,1200,22441.0,56.484641638225256,27.27272727272727,75.89082638362396,78.16172077275442,75.51686615886834,54.88290436048801,84.111934112599,64.1,81.87919463087249,28.04743399519825,963.843590677362,-0.3295331057193558,0.8320256352021891,0.0928518909793877,0.2512462647414166
llama,8b,1e-06,0.02,1400,26181.2,56.91126279863481,25.252525252525253,75.2084912812737,78.24138617805218,75.1360174102285,55.49488087664096,85.63566891403698,62.6,83.33333333333334,28.653052193144,984.7072139492352,-0.561663567454431,1.0477050923800406,0.023561399758104,0.2430207624628048
llama,8b,1e-06,0.02,1600,29921.3,56.56996587030717,26.262626262626267,76.49734647460197,78.29117705636327,75.46245919477693,55.71692499533742,84.67521731228696,64.93333333333334,83.6734693877551,30.339597002957724,973.5658197686338,-0.395726107651893,1.0547959738443335,0.1317364674376438,0.3295349330962203
llama,8b,1e-06,0.02,1800,33661.5,56.56996587030717,27.27272727272727,76.11827141774071,78.33100975901215,75.29923830250273,55.613849415195645,85.74432505751406,66.46666666666667,83.1081081081081,31.019908777641,963.7023080907333,-0.2120959836335699,0.9930744828944924,0.2261478223766345,0.3904892496304613
llama,8b,1e-06,0.02,2000,37401.7,56.91126279863481,28.28282828282828,75.73919636087946,78.29117705636327,75.24483133841132,55.57137794637145,85.37713267463663,61.33333333333333,82.5503355704698,28.262940668866044,927.7909965806032,-0.1844117891883847,0.8330505804705894,0.1855745270512422,0.3243193956411023
llama,8b,1e-06,0.02,2031,37981.4,56.74061433447098,27.27272727272727,75.8150113722517,78.23142800238996,75.24483133841132,55.536708450746,84.21809687185558,64.66666666666666,82.41379310344827,31.670830973611725,987.5652053150764,-0.3019888271987177,1.122559067447258,0.2160285890361825,0.4102851201242702
llama,8b,1e-06,0.04,200,3744.2,54.69283276450512,22.727272727272727,74.52615617892343,77.0762796255726,75.95212187159956,47.77880520151269,82.10359623576554,65.69999999999999,79.3918918918919,24.18259961823616,993.8573232942966,-0.7170570994873712,-0.7822969744038692,-0.7407806903660976,-0.7496770369456203
llama,8b,1e-06,0.04,400,7488.4,56.56996587030717,25.252525252525253,76.95223654283548,77.83310097590122,75.78890097932536,51.515550819876566,82.90918097315124,69.53333333333333,84.7972972972973,27.42562505751944,1032.5686199271754,-0.2067271435708184,0.325645894344959,-0.0131369479650811,0.0594593753870703
llama,8b,1e-06,0.04,600,11232.6,56.655290102389074,27.27272727272727,76.87642153146324,78.08205536745668,75.62568008705114,53.17470639665726,83.79344583482936,67.16666666666666,80.76923076923077,28.34373506163967,948.6201678180169,-0.1991235582510484,0.2583417961391966,-0.0327725202909593,0.029609118944074
llama,8b,1e-06,0.04,800,14976.8,56.484641638225256,24.747474747474747,76.26990144048523,78.14180442143,75.57127312295974,54.12511765831373,85.058644396867,62.06666666666666,82.3943661971831,24.20849330074148,958.3470036235464,-0.4903690391746037,0.5112226832325213,-0.1261538673901946,0.0104268220289587
llama,8b,1e-06,0.04,1000,18721.0,56.996587030716725,24.747474747474747,76.95223654283548,77.92272455686118,75.62568008705114,54.01262570642078,86.48746437230992,62.7,80.90277777777779,24.34412927106621,978.465043570119,-0.4031024669252713,0.7622482622923941,0.0206614346084252,0.1795728976835613
llama,8b,1e-06,0.04,1200,22465.2,56.996587030716725,26.262626262626267,76.72479150871872,77.99243178649672,75.78890097932536,53.60349876053691,85.31468725204678,62.66666666666666,83.21917808219177,24.038468596742607,1003.1752128137196,-0.3506293218363291,0.7932617352999694,0.0653310625768703,0.2213162067318201
llama,8b,1e-06,0.04,1400,26209.4,56.91126279863481,27.27272727272727,77.40712661106899,77.90280820553674,75.57127312295974,53.71842069272525,85.94041587432457,63.56666666666666,77.51677852348993,23.20387180908573,958.7858971539412,-0.3083441066747973,0.5273559567128808,-0.0044531745338234,0.1095059250190417
llama,8b,1e-06,0.04,1600,29953.6,56.91126279863481,26.767676767676768,76.72479150871872,77.78331009759012,75.78890097932536,53.782070940880665,86.56614449660233,61.7,80.79710144927536,24.5947170857893,983.892687397664,-0.398439070588016,0.6655443710333117,-0.0115360009075331,0.1335526502226478
llama,8b,1e-06,0.04,1800,33697.8,56.996587030716725,24.747474747474747,76.95223654283548,77.71360286795459,75.68008705114254,53.66305091631046,87.34424659902393,62.3,80.82191780821918,23.823685384947733,1001.0643499993492,-0.4785768730691312,0.6275086310359266,-0.0763639624854738,0.0744658789833976
llama,8b,1e-06,0.04,2000,37442.0,56.91126279863481,25.252525252525253,76.64897649734648,77.68372834096795,75.84330794341676,53.639795739071,85.42334339552389,64.03333333333333,79.86577181208054,22.01220055712813,976.4507104575438,-0.4925384870434278,0.6314997205481334,-0.0837973206464964,0.0694806167523528
llama,8b,1e-06,0.04,2031,38022.3,56.74061433447098,24.747474747474747,76.11827141774071,77.85301732722564,75.73449401523395,53.628180844946,86.55240317912028,62.7,80.27210884353741,24.342977491077296,976.6783171561704,-0.4874401895694988,0.6500022469010196,-0.0738247581256738,0.0812810286657604
llama,8b,2e-06,0.01,200,3749.2,56.14334470989761,26.262626262626267,77.78620166793026,78.55008962358096,75.51686615886834,53.50684573511232,81.44789159430312,71.76666666666667,86.45833333333334,38.18804125534411,1031.9806211457355,0.4795346476429323,1.473829429518675,0.8410963865068388,0.9766820385808036
llama,8b,2e-06,0.01,400,7498.3,57.08191126279864,27.27272727272727,67.39954510993176,78.82891854212308,74.75516866158868,55.08247875434304,80.44122927166585,53.23333333333333,77.51677852348993,34.58552264179695,953.468600512648,-0.4338726824398745,-0.2689923084157775,-0.3739161827947483,-0.3514324954278259
llama,8b,2e-06,0.01,600,11247.5,57.423208191126285,27.77777777777778,71.79681576952237,79.08783110934077,75.62568008705114,57.33769653499453,79.80674610034708,34.56666666666666,73.12925170068027,34.95038420680652,849.2229199635115,-0.0095240117337353,-0.6131210824851965,-0.2290138556433576,-0.3113225471094659
llama,8b,2e-06,0.01,800,14996.6,59.38566552901023,25.75757575757576,73.76800606520091,79.49611631149173,76.06093579978237,58.23007141761701,79.19475879555135,25.23333333333333,68.91891891891892,32.554781848294844,787.0935332695544,0.0985943442459163,-0.7028930596797127,-0.1928556208179487,-0.3021493577168982
llama,8b,2e-06,0.01,1000,18745.8,59.30034129692833,25.75757575757576,73.61637604245641,79.78490340569607,76.11534276387377,58.10242298818573,74.16017278598562,25.666666666666664,59.72222222222222,29.30811565175353,816.974661580194,0.1282475754832945,-0.9333566276937622,-0.2577903165810897,-0.4025545261052338
llama,8b,2e-06,0.01,1200,22494.9,59.89761092150171,26.767676767676768,74.14708112206216,79.45628360884285,75.89771490750816,59.12076210703968,69.33165113011255,23.266666666666666,54.7945205479452,29.84418001438813,820.2336680953982,0.1244259274608085,-0.8371144162837457,-0.2252251066281202,-0.3563442444114685
llama,8b,2e-06,0.01,1400,26244.1,59.72696245733788,27.77777777777778,74.29871114480667,79.97410874327822,76.16974972796517,59.9064604790178,71.11142878673033,21.3,62.58503401360544,26.945778773268643,778.6233380527312,0.1925787999294116,-0.8911959370453841,-0.2015211044250595,-0.3493085685579862
llama,8b,2e-06,0.01,1600,29993.3,59.64163822525597,31.313131313131315,72.10007581501138,79.99402509460268,76.82263329706203,61.20441782243896,54.673765608585214,15.433333333333334,50.352112676056336,28.695716485711337,696.2183005542213,0.4274542481484253,-0.9537951471127248,-0.0748182592192656,-0.2631704494821497
llama,8b,2e-06,0.01,1800,33742.4,59.72696245733788,29.29292929292929,73.1614859742229,80.02389962158932,76.44178454842219,60.59510597969947,63.75001662256147,20.9,57.53424657534247,30.563028588044016,769.2565713692319,0.431878615095184,-0.8953129060326226,-0.0507364834967457,-0.2317171454687193
llama,8b,2e-06,0.01,2000,37491.6,59.55631399317406,30.303030303030305,72.25170583775588,79.8546106353316,76.44178454842219,60.79463263857933,63.602629910858745,16.299999999999997,57.66666666666666,30.00822636715284,748.1402515871289,0.4231225236372477,-0.7886555821246368,-0.0175240602761648,-0.1827665292436945
llama,8b,2e-06,0.01,2031,38072.7,59.72696245733788,30.303030303030305,72.63078089461713,80.0637323242382,76.76822633297063,60.73934057302092,64.30205188898789,17.066666666666666,53.76712328767124,29.734949033950176,752.0114336175252,0.5040339721118798,-0.8685804732024534,0.0049014465430314,-0.1822732505452867
llama,8b,2e-06,0.02,200,3757.3,55.71672354948806,27.27272727272727,76.19408642911296,78.22146982672774,75.73449401523395,52.44974177950763,81.35547015252862,69.26666666666665,84.82758620689656,29.67971725197152,1022.6563058823456,0.3041316388339012,0.5793753878786552,0.4042202748501754,0.4417535133562782
llama,8b,2e-06,0.02,400,7514.7,56.14334470989761,29.29292929292929,75.43593631539045,78.68950408285203,75.0272034820457,54.78797152781618,83.20018661595677,66.1,83.78378378378379,31.955685601732448,998.6665232355438,0.0857753559279268,0.3495869450495605,0.1817068428812481,0.2176811504887437
llama,8b,2e-06,0.02,600,11272.0,55.46075085324232,28.78787878787879,71.87263078089462,78.92850029874528,74.9183895538629,57.13669768737753,83.51867489372643,60.6,80.27210884353741,26.16022381200452,988.6352525419212,-0.2825516224800146,0.1734741421103261,-0.1167240717198906,-0.0545387401848442
llama,8b,2e-06,0.02,800,15029.4,56.996587030716725,26.767676767676768,73.76800606520091,78.60983867755427,75.95212187159956,58.04557183873072,85.51327145307783,51.8,86.36363636363636,25.039670295410925,941.819318661496,0.0517337714205361,0.4488226683949065,0.1961297339566708,0.2502782199077213
llama,8b,2e-06,0.02,1000,18786.7,57.5938566552901,27.77777777777778,73.99545109931766,78.29117705636327,76.16974972796517,57.40097911345673,82.8305008488588,47.33333333333333,77.3972602739726,27.865748594914493,910.6650742890656,0.0336123986792835,0.2792973076101647,0.1229523655632403,0.1564548531447241
llama,8b,2e-06,0.02,1200,22544.1,57.93515358361775,27.27272727272727,72.40333586050039,78.54013144791874,76.278563656148,57.55407507630133,83.41251213446986,52.13333333333333,82.43243243243244,25.37022705141248,914.1714474544472,-0.0361870564243693,0.3702472608754288,0.1116072407755572,0.1670301022255297
llama,8b,2e-06,0.02,1400,26301.4,58.10580204778157,27.27272727272727,72.02426080363912,78.64967138020315,76.3329706202394,58.43443599570377,84.2368249577787,42.833333333333336,79.3103448275862,24.25568660667676,936.384889554481,-0.0393144706745272,0.2438197448907168,0.0636434258946524,0.1022526371080947
llama,8b,2e-06,0.02,1600,30058.8,58.10580204778157,27.77777777777778,71.49355572403337,78.60983867755427,76.6050054406964,58.710517107040296,83.75222188238318,48.0,78.71621621621621,25.26221339346293,934.608586485645,-0.0118420326747197,0.3685700063850203,0.1264896178924584,0.1783639868551502
llama,8b,2e-06,0.02,1800,33816.1,58.02047781569966,27.77777777777778,70.81122062168309,78.48038239394542,76.44178454842219,58.2688178968148,83.30884275943386,47.23333333333333,80.95238095238095,26.486111046421268,945.4049839592246,-0.0113273080167135,0.3759598807018275,0.1295043969718468,0.182316286342557
llama,8b,2e-06,0.02,2000,37573.5,58.02047781569966,28.28282828282828,70.12888551933283,78.45050786695877,76.38737758433079,58.61352407538541,84.31301169785058,44.56666666666666,79.85611510791367,25.79193016990801,891.6682120523012,-0.0037708495554144,0.3101055509967926,0.1103660233726608,0.1531673507206891
llama,8b,2e-06,0.02,2031,38155.8,58.19112627986348,28.28282828282828,69.97725549658831,78.39075881298547,76.550598476605,58.47734602261758,84.47912649547644,45.83333333333333,77.7027027027027,26.626786878560143,931.5583645190936,0.0098045530777991,0.355752426106489,0.1356037796336864,0.182778489592144
llama,8b,2e-06,0.04,200,3743.0,55.80204778156996,24.747474747474747,76.49734647460197,77.98247361083449,76.11534276387377,50.9514671579396,82.14980695665278,69.1,79.66666666666666,26.93631238138478,1007.4326066464662,0.2859146204021813,-0.1938992372004667,0.1114368540012183,0.0460076916008572
llama,8b,2e-06,0.04,400,7486.1,57.33788395904437,27.77777777777778,76.19408642911296,78.74925313682533,75.46245919477693,53.697053724541824,83.62483765298298,64.1,79.47019867549669,27.574234795893084,937.0505607027286,0.4128609330360182,-0.4266704459742345,0.1075767952141081,-0.0069047564691081
llama,8b,2e-06,0.04,600,11229.1,56.56996587030717,26.767676767676768,74.07126611068992,78.56004779924318,75.62568008705114,55.04734242506967,84.93624693590785,61.266666666666666,81.20567375886525,25.37935142694489,974.5039439307936,-0.1370692485686544,0.1325237744756436,-0.0390354220070915,-0.0022727370465054
llama,8b,2e-06,0.04,800,14972.2,56.058020477815695,26.262626262626267,71.72100075815011,78.48038239394542,75.95212187159956,55.6543702690799,84.53907853384575,59.43333333333333,79.92957746478874,20.654122907307023,923.6783159849743,-0.3423418187727335,0.1253349437777041,-0.1722775414816653,-0.1085034374975147
llama,8b,2e-06,0.04,1000,18715.2,58.36177474402731,26.262626262626267,73.23730098559514,78.3011352320255,75.78890097932536,55.48123848959884,84.87629489753854,58.83333333333333,79.13669064748201,21.21877144626252,940.3335284576792,-0.2117809244609141,0.3413758624823839,-0.0106330019360784,0.0647974690107349
llama,8b,2e-06,0.04,1200,22458.3,58.61774744027304,27.77777777777778,71.49355572403337,78.29117705636327,75.89771490750816,55.10766846896421,84.98245765679509,56.86666666666667,81.97278911564626,20.451870029879355,930.577279019946,-0.191575692019178,0.2716390351329077,-0.0231339730547831,0.0400316715568648
llama,8b,2e-06,0.04,1400,26201.3,58.53242320819113,27.77777777777778,70.9628506444276,78.35092611033659,75.95212187159956,55.51489122946814,84.58279587051246,57.83333333333333,82.86713286713287,22.207366795320027,979.0553708904442,-0.236742672979014,0.5943905121323232,0.0654875761523813,0.1788239195766546
llama,8b,2e-06,0.04,1600,29944.4,58.27645051194538,25.75757575757576,69.2191053828658,78.12188807010556,76.06093579978237,55.1582955695321,84.0519820742297,57.36666666666666,80.3448275862069,21.384566704827208,928.3382970241177,-0.5442809793389778,0.2983034732096462,-0.23788663295766,-0.1229887530646657
llama,8b,2e-06,0.04,1800,33687.4,57.93515358361775,27.27272727272727,70.88703563305533,77.98247361083449,76.38737758433079,54.92174447383823,85.14857245442093,58.1,81.25,21.16928178191333,914.066162519012,-0.2621500078321339,0.1774956798938157,-0.1022788486590613,-0.042327163969159
llama,8b,2e-06,0.04,2000,37430.4,58.02047781569966,27.27272727272727,69.67399545109932,77.86297550288786,76.22415669205658,55.05169505731894,85.80178371166282,58.5,77.36486486486487,20.770395202982563,961.4914524371396,-0.3514803254810281,0.3916567325728262,-0.0812486680068992,0.020088203545899
llama,8b,2e-06,0.04,2031,38010.6,57.84982935153583,27.27272727272727,70.12888551933283,77.98247361083449,76.278563656148,55.10374207181479,85.52950615478044,57.0,83.10344827586206,22.053822233190026,922.7996312325232,-0.3109806723657791,0.3647687991357009,-0.0652535918197863,0.0268940633849608
llama,8b,4e-06,0.01,200,3730.4,56.484641638225256,26.767676767676768,70.20470053070508,78.58992232622984,74.9727965179543,56.86599544738702,80.99326453809226,62.33333333333333,83.10344827586206,35.46323494578764,951.8854174972628,0.0774950324564442,-0.5454193607672919,-0.1490192923521871,-0.2339621641554238
llama,8b,4e-06,0.01,400,7460.9,58.02047781569966,27.77777777777778,66.11068991660348,79.12766381198965,75.46245919477693,58.721674237758414,77.11272756286654,32.766666666666666,70.8904109589041,33.11205304030043,830.5520658890767,0.1948738232924261,-1.6187276065425067,-0.4646176057384585,-0.7119268916250403
llama,8b,4e-06,0.01,600,11191.3,58.95904436860068,32.323232323232325,70.05307050796058,79.81477793268273,76.11534276387377,64.05552153171958,71.09020731658666,21.633333333333333,59.79020979020979,30.767810329244444,799.2020889275234,0.8105660643645484,-1.682805495923689,-0.0961145030129925,-0.4361197157795705
llama,8b,4e-06,0.01,800,14921.7,60.665529010238906,27.77777777777778,68.46095526914328,80.68113921529576,76.93144722524482,62.759299511915714,73.30588394349216,16.299999999999997,58.66666666666666,24.367773788985986,753.93869890097,0.6234482576067464,-1.6201521634468887,-0.1924064409582117,-0.4983519529200712
llama,8b,4e-06,0.01,1000,18652.2,60.49488054607508,28.78787878787879,73.23730098559514,80.13343955387373,77.04026115342764,61.32894337632455,68.23007398148025,21.33333333333333,57.09219858156028,25.117696042340555,786.8553467858098,0.8003622921917363,-1.4044137605869846,-0.0013744542732531,-0.3020257341976242
llama,8b,4e-06,0.01,1200,22382.6,60.75085324232082,26.262626262626267,70.28051554207732,80.30272854013145,77.14907508161045,63.94384971808791,59.39861788942228,18.6,54.5774647887324,24.75219089567436,748.3204385164606,0.4360264358938991,-1.3815576999601291,-0.224913249871202,-0.4727656320331149
llama,8b,4e-06,0.01,1400,26113.0,61.00682593856656,27.77777777777778,71.2661106899166,80.37243576976698,77.9107725788901,66.0164331746382,71.47363440116669,21.0,59.375,24.483149423342244,777.259492173925,0.7981844832811519,-1.1215027872462155,0.1001163849075636,-0.1616591519825318
llama,8b,4e-06,0.01,1600,29843.5,61.00682593856656,27.77777777777778,71.56937073540561,80.41226847241585,77.63873775843308,66.73313501437369,51.696221580960746,14.23333333333333,46.89655172413793,24.67072515078376,665.1341634609091,0.6845029254574004,-1.32580243137826,-0.0465172043010215,-0.3206497529604297
llama,8b,4e-06,0.01,1800,33573.9,60.49488054607508,26.262626262626267,70.12888551933283,80.42222664807808,78.18280739934713,65.64144255086435,63.52145640234578,19.03333333333333,55.172413793103445,29.05751982362891,770.9086655516966,0.5959155990535375,-1.049883835805412,-0.0025569227133532,-0.2269841183759373
llama,8b,4e-06,0.01,2000,37304.3,60.580204778157,27.77777777777778,67.17210007581501,80.48197570205139,78.34602829162132,65.98052357229015,57.963536749158905,15.466666666666663,50.71942446043165,28.855036978214827,736.8575702348534,0.6101299570653319,-1.0503663018029257,0.0063131356586928,-0.2201181723687968
llama,8b,4e-06,0.01,2031,37882.5,60.580204778157,25.75757575757576,67.93025018953753,80.32264489145588,78.12840043525571,65.91905609359682,56.6658687837161,16.299999999999997,48.63013698630137,26.654884244512026,732.5082818542968,0.4445891043361018,-1.194179741872631,-0.151326839739801,-0.3747953187682645
llama,8b,4e-06,0.02,200,3721.0,56.31399317406144,25.75757575757576,69.97725549658831,78.57996415056762,74.9727965179543,54.685726418386494,81.52657171859555,64.4,77.89115646258503,28.097434131728672,1014.2224811387176,-0.0322362393264112,-0.63042858747045,-0.2497607295606072,-0.3313324133984306
llama,8b,4e-06,0.02,400,7442.0,57.423208191126285,29.7979797979798,75.8150113722517,79.39653455486955,74.9727965179543,55.73113494629449,79.74430067775724,57.43333333333333,86.64383561643835,34.96223003986565,964.0376972912668,0.3882559391287685,0.3690619043256523,0.3812762901094535,0.3786589217272104
llama,8b,4e-06,0.02,600,11163.1,58.10580204778157,29.29292929292929,67.39954510993176,79.51603266281617,76.11534276387377,61.50458984333508,80.79218695284068,54.3,82.16783216783216,31.085632852420748,939.4983773246204,0.5007623989206519,0.1882158252554193,0.3871090994060218,0.3444891120880355
llama,8b,4e-06,0.02,800,14884.1,59.47098976109216,30.303030303030305,66.868840030326,79.50607448715395,76.82263329706203,60.57925033193136,81.7963558912574,39.56666666666666,75.6578947368421,23.65031172789131,889.6337711020433,0.6748175573640728,-0.3070730741443254,0.3177664186337461,0.1838722416098736
llama,8b,4e-06,0.02,1000,18605.1,60.23890784982935,31.818181818181817,69.3707354056103,79.12766381198965,76.44178454842219,58.76776140895112,80.59360275180964,43.16666666666667,80.13698630136986,21.92735624492716,914.0869726741004,0.5629830740324271,0.0259388380760369,0.3676942609573761,0.294460956054232
llama,8b,4e-06,0.02,1200,22326.1,61.00682593856656,30.80808080808081,67.17210007581501,79.18741286596295,76.6594124047878,60.55683015725192,81.66021711281621,46.0,77.18120805369128,21.26978282229618,901.343154047561,0.6121008564735205,-0.0721783592054654,0.363272050772071,0.2699612486340275
