family,size,lr,beta,dpo_step,elapsed_time_sec,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO,Z-Static,Z-Dynamic,Z-All
llama,3b,2e-06,0.04,800,5688.1,55.37542662116041,24.747474747474747,49.50720242608037,78.22146982672774,76.98585418933624,43.495681831560645,69.85498477373369,71.16666666666666,85.46099290780141,2.2631373251409603,823.1204611704732,-0.07605677651271041,0.15873938968350743,0.00932364755864152
llama,3b,2e-06,0.04,1000,7110.2,55.46075085324232,23.737373737373737,48.824867323730096,78.34096793467437,77.04026115342764,43.65574693351112,69.98863016795435,71.7,85.66433566433567,2.77244242661871,800.4454749044335,-0.29741828427778144,0.16558501832774092,-0.12905344696668242
llama,3b,2e-06,0.04,1200,8532.2,55.46075085324232,25.252525252525253,48.6732373009856,78.27126070503884,77.04026115342764,43.61611063382895,70.34208123334975,68.46666666666667,84.15492957746478,1.9930669045979368,845.9985950189778,-0.09813516001374376,0.07831009089241292,-0.033973250593323144
llama,3b,2e-06,0.04,1400,9954.2,55.11945392491467,25.75757575757576,49.05231235784686,78.24138617805218,76.98585418933624,43.62994444879267,69.80877405284646,70.56666666666666,85.61151079136691,2.7308693146096585,862.908385655568,-0.10324024633420592,0.314214200457154,0.048561370680834035
llama,3b,2e-06,0.04,1600,11376.2,55.46075085324232,26.262626262626267,48.9764973464746,78.23142800238996,77.04026115342764,43.65862856953071,69.79503273536439,70.53333333333333,88.46153846153845,3.036628803839513,811.8644354285433,-0.015713156652381103,0.332016609721164,0.1107340311198171
llama,3b,2e-06,0.04,1800,12798.3,55.631399317406135,25.252525252525253,49.27975739196361,78.29117705636327,77.04026115342764,43.65741510663791,70.05107559054422,71.16666666666666,84.64285714285714,1.9634788069379303,829.705790665014,-0.0772263563244268,0.008179867031384146,-0.04616954783140465
llama,3b,2e-06,0.04,2000,14220.3,55.71672354948806,24.747474747474747,48.44579226686884,78.3011352320255,77.04026115342764,43.60552896353295,70.89162311555562,67.7,85.61151079136691,2.318756758490602,821.8120738279791,-0.050716314561625224,0.007310254545051869,-0.029615743977379008
llama,3b,2e-06,0.04,2031,14440.7,55.37542662116041,24.747474747474747,48.52160727824109,78.3608842859988,77.04026115342764,43.53080649771102,69.74882201447714,72.0,82.08955223880598,2.4131205688472304,858.2921627066862,-0.23315758309262544,0.16058600712781845,-0.0899780957397368
llama,3b,4e-06,0.01,200,1421.7,55.631399317406135,25.252525252525253,48.21834723275209,78.77912766381199,76.98585418933624,43.87935547980874,66.68511770989862,73.5,85.0,3.9580984305720297,949.859521245776,0.3931027923165937,1.813754728235107,0.9097034962869621
llama,3b,4e-06,0.01,400,2843.4,56.31399317406144,28.28282828282828,49.35557240333586,79.48615813582953,77.31229597388466,44.27624043312714,68.27129793392643,76.26666666666667,88.57142857142857,5.856930027924593,923.52582049251,1.1614060887567728,1.3396270082131911,1.2262136958318341
llama,3b,4e-06,0.01,600,4265.1,56.8259385665529,27.77777777777778,49.12812736921911,79.49611631149173,77.58433079434167,44.51666151639883,68.28503925140849,75.46666666666667,85.66433566433567,5.246207837899767,897.947267243156,1.1544890825028222,1.049947061961181,1.1164738023058618
llama,3b,4e-06,0.01,800,5686.8,56.74061433447098,27.27272727272727,48.6732373009856,79.53594901414061,77.74755168661589,44.36845325594769,66.56521363316001,77.43333333333332,85.46099290780141,6.199673715681268,901.361183033944,0.7440913190467852,1.2382226963400087,0.923775456244321
llama,3b,4e-06,0.01,1000,7108.5,57.08191126279864,27.77777777777778,48.90068233510235,79.61561441943836,77.52992383025027,44.47259102587367,68.43741273155229,73.89999999999999,82.97101449275362,5.759733291535343,899.2589394842964,0.9071515187383391,0.8311457863943723,0.8795130706132602
llama,3b,4e-06,0.01,1200,8530.2,57.25255972696246,26.767676767676768,49.35557240333586,79.54590718980283,77.52992383025027,44.36116922852851,66.39909883553416,74.93333333333334,83.21167883211679,6.599299991963455,912.7620162578326,0.8570178205380997,1.0644500855097312,0.9324477350732384
llama,3b,4e-06,0.01,1400,9951.9,56.91126279863481,28.78787878787879,49.50720242608037,79.53594901414061,77.47551686615887,44.26454315214233,67.41950247565349,73.93333333333334,87.59124087591242,5.869963724375988,930.3712992725336,1.0095408405225574,1.2268334996361392,1.088556352927496
llama,3b,4e-06,0.01,1600,11373.6,56.996587030716725,27.77777777777778,49.58301743745261,79.67536347341168,77.63873775843308,44.259321057447806,67.8279188109771,73.1,84.39716312056737,5.97428857655734,896.075104901428,1.0407038328258542,0.9158134011406533,0.9952891303948722
llama,3b,4e-06,0.01,1800,12795.4,57.08191126279864,27.27272727272727,49.27975739196361,79.61561441943836,77.9107725788901,44.258097933830186,67.7592122235668,75.36666666666667,83.45070422535211,5.752464566918873,938.6217260113096,0.9282976425590463,1.040525786177434,0.9691078766020965
llama,3b,4e-06,0.01,2000,14217.1,57.16723549488054,27.27272727272727,48.74905231235785,79.75502887870942,77.74755168661589,44.286473043660905,67.10976874692483,75.16666666666666,83.92857142857143,5.750401753299092,877.0697161917396,0.9641551290290448,0.9289076256754406,0.9513378550822796
llama,3b,4e-06,0.01,2031,14437.4,57.25255972696246,28.28282828282828,49.27975739196361,79.60565624377614,77.9107725788901,44.27093992540606,67.99902037704402,73.93333333333332,84.05797101449275,7.152872015615931,879.6258478598817,1.1322109419623951,1.006666806842798,1.0865585291916324
llama,3b,4e-06,0.02,200,1422.2,55.37542662116041,24.747474747474747,48.29416224412434,78.42063333997211,77.31229597388466,43.41538442787937,68.87580508606055,72.63333333333333,85.5072463768116,2.5693792188122906,865.0395110690018,0.5531390162013892,1.2912073645034867,0.8215275064930609
llama,3b,4e-06,0.02,400,2844.4,56.39931740614335,26.262626262626267,47.91508718726308,79.18741286596295,77.14907508161045,44.32966866090573,67.13099021706849,73.49999999999999,84.53237410071942,5.287093211937279,904.9106665245166,0.41267758872416493,0.9729038252488331,0.6163962201876806
llama,3b,4e-06,0.02,600,4266.6,56.22866894197952,27.77777777777778,48.44579226686884,79.13762198765187,77.31229597388466,44.62290096276554,68.37995407740351,74.29999999999998,86.36363636363636,5.022253513190402,888.4913278516397,0.6782726937315315,0.9773911381115212,0.787043037142437
llama,3b,4e-06,0.02,800,5688.9,57.08191126279864,27.27272727272727,48.52160727824109,79.17745469030073,77.9107725788901,44.74326706515933,68.91824802634787,74.66666666666666,86.17021276595744,4.703678330171802,867.0658869876904,0.9611836220202116,0.8487423512450255,0.9202958871928714
llama,3b,4e-06,0.02,1000,7111.1,57.25255972696246,26.767676767676768,48.824867323730096,79.27703644692292,77.58433079434167,44.808404976329165,69.10685869049678,73.46666666666667,84.55882352941177,5.788307922830407,918.2690560231551,0.8568980271954656,0.9599478988172316,0.8943707077851989
llama,3b,4e-06,0.02,1200,8533.3,57.16723549488054,28.28282828282828,46.85367702805156,79.3168691495718,77.80195865070729,44.68460511829913,69.97738223469284,75.33333333333333,81.71641791044776,4.910137000222066,882.3538100673883,0.9771555734703388,0.6320169607527988,0.8516506233912334
llama,3b,4e-06,0.02,1400,9955.5,56.8259385665529,27.77777777777778,48.14253222137984,79.2670782712607,77.6931447225245,44.69101755085541,68.95947197879404,72.96666666666667,83.57664233576642,5.593563724602239,885.8685088549521,0.8558564075543688,0.699380284579731,0.7989559991999552
llama,3b,4e-06,0.02,1600,11377.7,57.08191126279864,27.27272727272727,47.76345716451858,79.3168691495718,77.80195865070729,44.67960612946436,69.04690665212748,74.16666666666666,78.16901408450704,5.369089162908254,879.4971906326889,0.796884572385558,0.47739856601966457,0.6807078427979604
llama,3b,4e-06,0.02,1800,12799.9,56.996587030716725,28.28282828282828,47.76345716451858,79.30691097390958,77.6931447225245,44.60792723861101,70.63308687615528,74.33333333333333,83.69565217391305,4.573777243583213,881.5656033866117,0.8650599680253926,0.6364812144892549,0.781940421284979
llama,3b,4e-06,0.02,2000,14222.2,56.996587030716725,27.27272727272727,47.38438210765732,79.38657637920733,77.74755168661589,44.6565512575292,69.29419495826629,73.89999999999999,84.55882352941177,5.026635238651778,878.3384221535977,0.8056484987330911,0.8173875656610226,0.809917250343248
llama,3b,4e-06,0.02,2031,14442.6,56.655290102389074,27.27272727272727,47.76345716451858,79.2670782712607,77.80195865070729,44.72555241751628,69.85249138951316,75.03333333333333,83.69565217391305,5.986115074044516,872.8684861922754,0.7582219326481278,0.8621646533872538,0.7960192856441736
llama,3b,4e-06,0.04,200,1421.6,54.94880546075085,25.75757575757576,48.369977255496586,78.10197171878112,77.20348204570186,42.929850669965184,71.54483437279751,66.9,84.64285714285714,1.502048866787108,796.5413723877525,0.635612772533617,0.6813153403494445,0.6522318881030089
llama,3b,4e-06,0.04,400,2843.2,56.058020477815695,23.737373737373737,47.23275208491281,78.69946225851425,77.31229597388466,44.01143777087237,71.06898584644298,71.63333333333333,87.76978417266187,3.822521278594431,837.5899179449225,0.3915832045349634,0.6344946382497599,0.4799146349767076
llama,3b,4e-06,0.04,600,4264.9,56.31399317406144,23.737373737373737,48.29416224412434,78.85879306910974,77.31229597388466,44.593212992469496,69.06563473805059,72.4,82.3943661971831,3.9459382018570426,841.9051683023974,0.25428862594320406,0.43686356117670205,0.3206795114826579
llama,3b,4e-06,0.04,800,5686.5,56.56996587030717,26.767676767676768,48.06671721000758,78.86875124477196,77.58433079434167,44.6638157939703,71.01152719229424,70.66666666666666,81.33802816901408,3.8504325099987,841.8817094998437,0.6863394310878569,0.12192211392151697,0.4810967703000969
llama,3b,4e-06,0.04,1000,7108.1,56.655290102389074,27.27272727272727,47.536012130401815,79.00816570404302,77.31229597388466,44.72314667674784,69.84124345625162,73.43333333333332,84.89208633093526,3.168635952389728,838.1771262177926,0.44407913542804894,0.3710671639767433,0.41752932762757416
llama,3b,4e-06,0.04,1200,8529.7,56.655290102389074,25.75757575757576,48.06671721000758,78.97829117705636,77.31229597388466,44.63510656424078,71.2975460666587,70.9,83.57664233576642,3.633281842691008,858.4881141269955,0.496319226232296,0.37475326348071325,0.4521134215953568
llama,3b,4e-06,0.04,1400,9951.3,56.655290102389074,27.77777777777778,47.83927217589083,78.89862577175862,77.31229597388466,44.7602165958505,71.19138330740213,71.96666666666665,83.57142857142857,3.103817028230432,845.7462225037273,0.6317664127073904,0.20894317593603423,0.47801250842689724
llama,3b,4e-06,0.04,1600,11373.0,56.22866894197952,26.262626262626267,48.21834723275209,78.9384584744075,77.36670293797606,44.772641367738245,72.1980456300394,70.03333333333333,84.78260869565217,3.525719034719077,858.6939861241851,0.5446029125421822,0.3404197946549533,0.4703545060377353
llama,3b,4e-06,0.04,1800,12794.6,56.484641638225256,27.77777777777778,47.76345716451858,79.09778928500299,77.36670293797606,44.6959387784199,71.88831190131074,71.46666666666665,85.76642335766424,4.337648968318904,849.0328312337484,0.6433543152129355,0.4567156899999065,0.5754857242263797
llama,3b,4e-06,0.04,2000,14216.2,56.74061433447098,24.747474747474747,47.30856709628507,79.00816570404302,77.58433079434167,44.85255189952444,69.91244342788247,70.76666666666665,82.2463768115942,3.408922542751643,838.3188700281019,0.3443657575801901,0.15165336988077455,0.2742885256894936
